impl,phase,n,gamma,threads,trial,ms,seed,offset,seed_index,key_mode,fastrange_mode
better-mphf,lookup,32768,1.800000,1,1,0.792750,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,32768,1.800000,1,2,0.789560,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,32768,1.800000,1,3,0.785720,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,32768,1.800000,1,4,0.782290,4870315401550313391,11131921045574106320,0,multiplicative,mul64
boomphf-rust,build,65536,1.800000,1,0,1.664980,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,65536,1.800000,1,1,1.659030,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,65536,1.800000,1,2,1.649740,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,65536,1.800000,1,3,1.659660,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,65536,1.800000,1,4,1.651630,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,65536,1.800000,1,5,1.637830,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,65536,1.800000,1,6,1.643600,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,65536,1.800000,1,0,1.785280,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,65536,1.800000,1,1,1.782790,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,65536,1.800000,1,2,1.781090,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,65536,1.800000,1,3,1.784190,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,65536,1.800000,1,4,1.774220,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,65536,1.800000,1,0,59.568316,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,65536,1.800000,1,1,54.597977,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,65536,1.800000,1,2,55.152526,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,65536,1.800000,1,3,55.499997,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,65536,1.800000,1,4,55.452487,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,65536,1.800000,1,5,55.067736,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,65536,1.800000,1,6,55.115736,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,65536,1.800000,1,0,5.079470,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,65536,1.800000,1,1,5.043879,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,65536,1.800000,1,2,5.024640,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,65536,1.800000,1,3,5.018070,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,65536,1.800000,1,4,5.014549,4870315401550313391,11131921045574106320,0,multiplicative,na
better-mphf,build,65536,1.800000,1,0,2.331550,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,65536,1.800000,1,1,2.319650,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,65536,1.800000,1,2,2.334509,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,65536,1.800000,1,3,2.339720,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,65536,1.800000,1,4,2.315530,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,65536,1.800000,1,5,2.316410,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,65536,1.800000,1,6,2.432650,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,65536,1.800000,1,0,4.065000,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,65536,1.800000,1,1,4.051420,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,65536,1.800000,1,2,3.626359,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,65536,1.800000,1,3,3.348460,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,65536,1.800000,1,4,3.358330,4870315401550313391,11131921045574106320,0,multiplicative,mul64
boomphf-rust,build,131072,1.800000,1,0,7.002810,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,131072,1.800000,1,1,7.048380,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,131072,1.800000,1,2,7.039420,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,131072,1.800000,1,3,7.040750,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,131072,1.800000,1,4,7.051779,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,131072,1.800000,1,5,7.057800,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,131072,1.800000,1,6,3.439080,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,131072,1.800000,1,0,3.712359,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,131072,1.800000,1,1,3.695480,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,131072,1.800000,1,2,3.693910,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,131072,1.800000,1,3,3.693469,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,131072,1.800000,1,4,3.689420,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,131072,1.800000,1,0,116.517903,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,131072,1.800000,1,1,116.773183,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,131072,1.800000,1,2,116.543883,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,131072,1.800000,1,3,117.292854,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,131072,1.800000,1,4,117.552162,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,131072,1.800000,1,5,116.618114,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,131072,1.800000,1,6,117.354573,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,131072,1.800000,1,0,10.445280,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,131072,1.800000,1,1,10.384659,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,131072,1.800000,1,2,10.377219,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,131072,1.800000,1,3,10.366060,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,131072,1.800000,1,4,10.374359,4870315401550313391,11131921045574106320,0,multiplicative,na
better-mphf,build,131072,1.800000,1,0,3.954739,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,131072,1.800000,1,1,3.951909,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,131072,1.800000,1,2,3.958030,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,131072,1.800000,1,3,3.329540,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,131072,1.800000,1,4,1.944430,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,131072,1.800000,1,5,1.924059,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,131072,1.800000,1,6,1.915991,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,131072,1.800000,1,0,3.432030,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,131072,1.800000,1,1,3.423900,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,131072,1.800000,1,2,3.420870,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,131072,1.800000,1,3,3.421359,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,131072,1.800000,1,4,3.421870,4870315401550313391,11131921045574106320,0,multiplicative,mul64
boomphf-rust,build,262144,1.800000,1,0,7.021040,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,262144,1.800000,1,1,7.008720,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,262144,1.800000,1,2,7.033749,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,262144,1.800000,1,3,7.025060,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,262144,1.800000,1,4,7.018349,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,262144,1.800000,1,5,7.002220,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,262144,1.800000,1,6,6.996269,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,262144,1.800000,1,0,7.573889,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,262144,1.800000,1,1,7.570030,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,262144,1.800000,1,2,7.559450,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,262144,1.800000,1,3,7.568719,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,262144,1.800000,1,4,7.558310,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,262144,1.800000,1,0,241.300176,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,262144,1.800000,1,1,242.492886,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,262144,1.800000,1,2,242.785505,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,262144,1.800000,1,3,241.299116,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,262144,1.800000,1,4,242.384925,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,262144,1.800000,1,5,241.592636,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,262144,1.800000,1,6,242.337135,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,262144,1.800000,1,0,21.384669,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,262144,1.800000,1,1,21.322728,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,262144,1.800000,1,2,21.317379,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,262144,1.800000,1,3,19.603029,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,262144,1.800000,1,4,15.054749,4870315401550313391,11131921045574106320,0,multiplicative,na
better-mphf,build,262144,1.800000,1,0,5.722940,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,262144,1.800000,1,1,5.724760,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,262144,1.800000,1,2,5.720260,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,262144,1.800000,1,3,5.723999,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,262144,1.800000,1,4,5.719340,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,262144,1.800000,1,5,5.721810,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,262144,1.800000,1,6,5.725329,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,262144,1.800000,1,0,7.070019,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,262144,1.800000,1,1,7.060630,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,262144,1.800000,1,2,7.058230,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,262144,1.800000,1,3,7.060959,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,262144,1.800000,1,4,7.081910,4870315401550313391,11131921045574106320,0,multiplicative,mul64
boomphf-rust,build,524288,1.800000,1,0,14.257889,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,524288,1.800000,1,1,14.274259,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,524288,1.800000,1,2,14.292249,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,524288,1.800000,1,3,14.262149,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,524288,1.800000,1,4,14.287489,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,524288,1.800000,1,5,14.340189,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,524288,1.800000,1,6,14.284109,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,524288,1.800000,1,0,15.290349,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,524288,1.800000,1,1,15.287119,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,524288,1.800000,1,2,15.301270,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,524288,1.800000,1,3,15.304708,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,524288,1.800000,1,4,15.370768,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,524288,1.800000,1,0,487.877631,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,524288,1.800000,1,1,487.662271,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,524288,1.800000,1,2,488.719371,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,524288,1.800000,1,3,487.866551,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,524288,1.800000,1,4,487.020440,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,524288,1.800000,1,5,487.216611,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,524288,1.800000,1,6,511.882489,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,524288,1.800000,1,0,43.217127,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,524288,1.800000,1,1,41.304858,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,524288,1.800000,1,2,23.470868,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,524288,1.800000,1,3,17.429109,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,524288,1.800000,1,4,17.447329,4870315401550313391,11131921045574106320,0,multiplicative,na
better-mphf,build,524288,1.800000,1,0,10.864779,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,524288,1.800000,1,1,10.882129,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,524288,1.800000,1,2,10.865380,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,524288,1.800000,1,3,10.843899,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,524288,1.800000,1,4,10.873479,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,524288,1.800000,1,5,10.859390,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,524288,1.800000,1,6,10.879879,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,524288,1.800000,1,0,14.405669,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,524288,1.800000,1,1,14.377219,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,524288,1.800000,1,2,14.368889,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,524288,1.800000,1,3,14.370739,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,524288,1.800000,1,4,14.371019,4870315401550313391,11131921045574106320,0,multiplicative,mul64
boomphf-rust,build,1048576,1.800000,1,0,29.381649,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,1048576,1.800000,1,1,29.354278,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,1048576,1.800000,1,2,29.392198,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,1048576,1.800000,1,3,29.230798,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,1048576,1.800000,1,4,29.224539,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,1048576,1.800000,1,5,29.368958,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,1048576,1.800000,1,6,29.355458,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,1048576,1.800000,1,0,33.281609,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,1048576,1.800000,1,1,32.339007,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,1048576,1.800000,1,2,32.402509,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,1048576,1.800000,1,3,32.360838,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,1048576,1.800000,1,4,32.367648,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,1048576,1.800000,1,0,509.790150,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,1048576,1.800000,1,1,497.054550,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,1048576,1.800000,1,2,501.639750,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,1048576,1.800000,1,3,515.164350,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,1048576,1.800000,1,4,496.519551,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,1048576,1.800000,1,5,538.313798,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,1048576,1.800000,1,6,551.413167,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,1048576,1.800000,1,0,89.315775,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,1048576,1.800000,1,1,40.965347,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,1048576,1.800000,1,2,36.308338,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,1048576,1.800000,1,3,36.295928,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,1048576,1.800000,1,4,36.300218,4870315401550313391,11131921045574106320,0,multiplicative,na
better-mphf,build,1048576,1.800000,1,0,19.559479,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,1048576,1.800000,1,1,19.338948,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,1048576,1.800000,1,2,19.220979,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,1048576,1.800000,1,3,19.270998,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,1048576,1.800000,1,4,19.276919,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,1048576,1.800000,1,5,19.310969,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,1048576,1.800000,1,6,19.337529,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,1048576,1.800000,1,0,32.995398,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,1048576,1.800000,1,1,32.037658,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,1048576,1.800000,1,2,31.740628,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,1048576,1.800000,1,3,31.752458,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,1048576,1.800000,1,4,31.769588,4870315401550313391,11131921045574106320,0,multiplicative,mul64
boomphf-rust,build,2097152,1.800000,1,0,62.001386,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,2097152,1.800000,1,1,63.362566,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,2097152,1.800000,1,2,61.727787,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,2097152,1.800000,1,3,61.809107,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,2097152,1.800000,1,4,62.718546,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,2097152,1.800000,1,5,64.034916,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,2097152,1.800000,1,6,66.532236,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,2097152,1.800000,1,0,69.860406,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,2097152,1.800000,1,1,69.948636,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,2097152,1.800000,1,2,69.946676,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,2097152,1.800000,1,3,70.093496,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,2097152,1.800000,1,4,70.021446,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,2097152,1.800000,1,0,1090.765915,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,2097152,1.800000,1,1,1074.516145,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,2097152,1.800000,1,2,1098.257145,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,2097152,1.800000,1,3,1086.335065,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,2097152,1.800000,1,4,1098.266875,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,2097152,1.800000,1,5,1093.716965,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,2097152,1.800000,1,6,1087.282365,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,2097152,1.800000,1,0,135.755572,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,2097152,1.800000,1,1,79.994665,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,2097152,1.800000,1,2,78.614065,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,2097152,1.800000,1,3,78.656635,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,2097152,1.800000,1,4,78.601506,4870315401550313391,11131921045574106320,0,multiplicative,na
better-mphf,build,2097152,1.800000,1,0,50.855906,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,2097152,1.800000,1,1,50.991828,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,2097152,1.800000,1,2,51.596897,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,2097152,1.800000,1,3,53.551217,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,2097152,1.800000,1,4,54.963957,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,2097152,1.800000,1,5,59.302066,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,2097152,1.800000,1,6,50.324917,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,2097152,1.800000,1,0,71.441836,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,2097152,1.800000,1,1,71.326116,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,2097152,1.800000,1,2,71.278495,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,2097152,1.800000,1,3,71.289246,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,2097152,1.800000,1,4,71.428776,4870315401550313391,11131921045574106320,0,multiplicative,mul64
boomphf-rust,build,512,2.000000,1,0,0.010640,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,512,2.000000,1,1,0.005780,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,512,2.000000,1,2,0.007340,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,512,2.000000,1,3,0.005290,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,512,2.000000,1,4,0.006920,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,512,2.000000,1,5,0.005340,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,build,512,2.000000,1,6,0.005190,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,512,2.000000,1,0,0.013310,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,512,2.000000,1,1,0.008050,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,512,2.000000,1,2,0.006500,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,512,2.000000,1,3,0.006210,4870315401550313391,11131921045574106320,0,multiplicative,na
boomphf-rust,lookup,512,2.000000,1,4,0.006220,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,512,2.000000,1,0,1.237280,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,512,2.000000,1,1,1.230260,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,512,2.000000,1,2,1.207310,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,512,2.000000,1,3,1.209530,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,512,2.000000,1,4,1.270980,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,512,2.000000,1,5,1.207440,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,build,512,2.000000,1,6,1.192130,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,512,2.000000,1,0,0.014820,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,512,2.000000,1,1,0.009980,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,512,2.000000,1,2,0.008749,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,512,2.000000,1,3,0.008600,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,512,2.000000,1,4,0.008560,4870315401550313391,11131921045574106320,0,multiplicative,na
better-mphf,build,512,2.000000,1,0,0.006500,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,512,2.000000,1,1,0.007690,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,512,2.000000,1,2,0.005960,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,512,2.000000,1,3,0.005820,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,512,2.000000,1,4,0.005860,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,512,2.000000,1,5,0.007500,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,512,2.000000,1,6,0.005850,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,512,2.000000,1,0,0.011380,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,512,2.000000,1,1,0.010800,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,512,2.000000,1,2,0.006940,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,512,2.000000,1,3,0.006430,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,512,2.000000,1,4,0.006290,4870315401550313391,11131921045574106320,0,multiplicative,mul64
